ID,Probability
12917,0.011132816
12918,0.035064444
12919,0.0135412095
12920,0.023642888
12921,0.14014727
12922,0.021274788
12923,0.3352544
12924,0.32366174
12925,0.029067384
12926,0.011315279
12927,0.009543827
12928,0.053349663
12929,0.02132716
12930,0.0077228076
12931,0.029500369
12932,0.22694491
12933,0.012166089
12934,0.04371644
12935,0.09628846
12936,0.03605175
12937,0.059649523
12938,0.0111214
12939,0.008108563
12940,0.007107228
12941,0.13191228
12942,0.008923461
12943,0.017301595
12944,0.0035489914
12945,0.006091003
12946,0.014403102
12947,0.038588006
12948,0.01109711
12949,0.0071918676
12950,0.0047889655
12951,0.0071211723
12952,0.2072206
12953,0.015845785
12954,0.0829371
12955,0.035632137
12956,0.007529147
12957,0.0096528195
12958,0.009982557
12959,0.048581135
12960,0.17275244
12961,0.025080698
12962,0.054048505
12963,0.009238227
12964,0.055831447
12965,0.020867512
12966,0.053688146
12967,0.012111991
12968,0.05048397
12969,0.07757324
12970,0.01256263
12971,0.03804449
12972,0.008727053
12973,0.011728611
12974,0.010810186
12975,0.0092462385
12976,0.05818083
12977,0.42544293
12978,0.12007386
12979,0.010319212
12980,0.7350122
12981,0.0033081197
12982,0.018064354
12983,0.058773823
12984,0.05166136
12985,0.009907386
12986,0.37424743
12987,0.0684915
12988,0.4192559
12989,0.04331818
12990,0.017686723
12991,0.051134095
12992,0.30388367
12993,0.13512337
12994,0.08014306
12995,0.027916137
12996,0.006788446
12997,0.031817283
12998,0.06127817
12999,0.14658087
13000,0.38071486
13001,0.06130178
13002,0.010485988
13003,0.007253594
13004,0.008201434
13005,0.009485175
13006,0.009121998
13007,0.009996654
13008,0.0050760857
13009,0.07027914
13010,0.030291688
13011,0.0118188895
13012,0.093252644
13013,0.0065309675
13014,0.0093625
13015,0.019247185
13016,0.0058275573
13017,0.16470852
13018,0.023847036
13019,0.025819376
13020,0.079782814
13021,0.0169085
13022,0.006890434
13023,0.021673257
13024,0.0035937955
13025,0.0065064696
13026,0.011363573
13027,0.06361874
13028,0.0042772503
13029,0.0077782283
13030,0.0042638653
13031,0.14336303
13032,0.03058855
13033,0.041276544
13034,0.007204568
13035,0.08103946
13036,0.0067525324
13037,0.0125228595
13038,0.10803442
13039,0.010619365
13040,0.009161814
13041,0.0070149503
13042,0.1315008
13043,0.054237794
13044,0.075520344
13045,0.006777614
13046,0.006059029
13047,0.18718602
13048,0.0067450083
13049,0.007468158
13050,0.01608021
13051,0.01890951
13052,0.04889902
13053,0.00935932
13054,0.1923715
13055,0.007700502
13056,0.004777806
13057,0.008506049
13058,0.0041904734
13059,0.006108125
13060,0.010581466
13061,0.023165088
13062,0.017592978
13063,0.10139736
13064,0.007802647
13065,0.020229409
13066,0.04938345
13067,0.5341124
13068,0.009905207
13069,0.03794522
13070,0.00847669
13071,0.007652983
13072,0.009385946
13073,0.02499376
13074,0.673039
13075,0.06483588
13076,0.019962667
13077,0.03435889
13078,0.02159946
13079,0.0109607605
13080,0.4860688
13081,0.016352188
13082,0.0032248178
13083,0.008935129
13084,0.008479465
13085,0.19055602
13086,0.006617643
13087,0.013627404
13088,0.030921437
13089,0.029664168
13090,0.13757963
13091,0.12788099
13092,0.009225129
13093,0.020949155
13094,0.008538867
13095,0.09897413
13096,0.016120123
13097,0.023857633
13098,0.036410727
13099,0.030649405
13100,0.0132274525
13101,0.1416848
13102,0.0136926
13103,0.011991657
13104,0.023814546
13105,0.010914943
13106,0.21866311
13107,0.032350346
13108,0.028648416
13109,0.095604844
13110,0.016389867
13111,0.03783665
13112,0.44920918
13113,0.6624868
13114,0.0125839
13115,0.011419323
13116,0.005237915
13117,0.03595848
13118,0.062113207
13119,0.22470745
13120,0.011692871
13121,0.018290764
13122,0.00715706
13123,0.0656528
13124,0.026221558
13125,0.0061083944
13126,0.23392294
13127,0.33469912
13128,0.020340223
13129,0.029222425
13130,0.0098628905
13131,0.007197191
13132,0.02085258
13133,0.020233141
13134,0.016174173
13135,0.01309715
13136,0.014090324
13137,0.012515969
13138,0.011900194
13139,0.013747271
13140,0.0073574902
13141,0.008039277
13142,0.029835183
13143,0.014275794
13144,0.019309089
13145,0.0037491661
13146,0.106909364
13147,0.46946293
13148,0.01150144
13149,0.009051205
13150,0.03281394
13151,0.051465653
13152,0.086010516
13153,0.009539884
13154,0.037824534
13155,0.007880225
13156,0.011572037
13157,0.033383306
13158,0.06824771
13159,0.049768284
13160,0.010405804
13161,0.015286725
13162,0.034446925
13163,0.01055593
13164,0.37557733
13165,0.02852375
13166,0.060329393
13167,0.042693004
13168,0.08132993
13169,0.027337307
13170,0.008773315
13171,0.017158348
13172,0.003802924
13173,0.011028477
13174,0.060533512
13175,0.22940235
13176,0.21275276
13177,0.005546847
13178,0.05225757
13179,0.0037491661
13180,0.02140181
13181,0.59345883
13182,0.004248787
13183,0.009657849
13184,0.0035715816
13185,0.010809048
13186,0.0075469767
13187,0.006872459
13188,0.007864952
13189,0.10463948
13190,0.024244865
13191,0.43590653
13192,0.30882993
13193,0.0052738236
13194,0.008381785
13195,0.0110348705
13196,0.048945326
13197,0.006653137
13198,0.0073190294
13199,0.004047774
13200,0.057338107
13201,0.013663684
13202,0.027616521
13203,0.08589877
13204,0.29440838
13205,0.21629317
13206,0.013066337
13207,0.0109461825
13208,0.009606662
13209,0.13752617
13210,0.013327694
13211,0.022670235
13212,0.0076954174
13213,0.0092984745
13214,0.2512952
13215,0.020414384
13216,0.09444053
13217,0.03489072
13218,0.03778138
13219,0.007992251
13220,0.101899214
13221,0.009843302
13222,0.047984526
13223,0.009648039
13224,0.029420968
13225,0.009549237
13226,0.012539275
13227,0.037706763
13228,0.020325558
13229,0.04189571
13230,0.6311117
13231,0.033081945
13232,0.055876218
13233,0.11386674
13234,0.019577302
13235,0.008564203
13236,0.064385876
13237,0.095072046
13238,0.02078431
13239,0.0042619947
13240,0.5370755
13241,0.048860315
13242,0.07453294
13243,0.0077348026
13244,0.06608595
13245,0.08300917
13246,0.016195204
13247,0.051038183
13248,0.008751785
13249,0.0040366356
13250,0.16232379
13251,0.014818519
13252,0.0164603
13253,0.008381495
13254,0.011849781
13255,0.046526242
13256,0.13717198
13257,0.009618574
13258,0.16524851
13259,0.006771758
13260,0.032694865
13261,0.012601657
13262,0.10181548
13263,0.015373331
13264,0.00817455
13265,0.009466552
13266,0.02784301
13267,0.0061761145
13268,0.042383466
13269,0.0043829605
13270,0.032670215
13271,0.04502926
13272,0.020864243
13273,0.019411096
13274,0.003091924
13275,0.0036141993
13276,0.0043901266
13277,0.23326547
13278,0.013352937
13279,0.059865735
13280,0.019380134
13281,0.044037256
13282,0.14123756
13283,0.04488072
13284,0.08255438
13285,0.0151682515
13286,0.05373542
13287,0.6225027
13288,0.0050086225
13289,0.013992313
13290,0.048135675
13291,0.004697485
13292,0.10656128
13293,0.022718068
13294,0.07049955
13295,0.013358473
13296,0.048784543
13297,0.19000109
13298,0.00518204
13299,0.004714924
13300,0.007340648
13301,0.011923968
13302,0.004218185
13303,0.0065411176
13304,0.023456836
13305,0.19157031
13306,0.35569385
13307,0.03465559
13308,0.017763875
13309,0.004843961
13310,0.1343855
13311,0.088644326
13312,0.0049594208
13313,0.021674393
13314,0.029306507
13315,0.008290348
13316,0.015336668
13317,0.0043670507
13318,0.037638143
13319,0.048672065
13320,0.4373639
13321,0.1140138
13322,0.0035752403
13323,0.0042554047
13324,0.01264717
13325,0.02337447
13326,0.005249555
13327,0.0069674966
13328,0.037033178
13329,0.010550414
13330,0.007778056
13331,0.11272814
13332,0.008983739
13333,0.006837914
13334,0.010890681
13335,0.077029824
13336,0.062170073
13337,0.0072457665
13338,0.014532791
13339,0.014078855
13340,0.0077020656
13341,0.009122503
13342,0.0059872787
13343,0.012377039
13344,0.017721286
13345,0.048188746
13346,0.019556306
13347,0.010208033
13348,0.010325531
13349,0.046461076
13350,0.110567786
13351,0.021324677
13352,0.094468825
13353,0.030634956
13354,0.4890133
13355,0.07211463
13356,0.00393977
13357,0.2685665
13358,0.10144269
13359,0.006121684
13360,0.0041324175
13361,0.34532627
13362,0.0070771053
13363,0.027319115
13364,0.0055958945
13365,0.07310567
13366,0.016816491
13367,0.015634893
13368,0.021442078
13369,0.008750454
13370,0.0060297777
13371,0.5644852
13372,0.008503653
13373,0.0502749
13374,0.05580388
13375,0.02107382
13376,0.017321063
13377,0.40104428
13378,0.03077145
13379,0.029562024
13380,0.13750654
13381,0.019102585
13382,0.020829128
13383,0.015849346
13384,0.011925608
13385,0.009091809
13386,0.04017525
13387,0.03837029
13388,0.014104401
13389,0.008916038
13390,0.003396083
13391,0.041061584
13392,0.008808464
13393,0.04647888
13394,0.0085371435
13395,0.047410388
13396,0.055898283
13397,0.003633008
13398,0.009730658
13399,0.11086866
13400,0.055976335
13401,0.06183283
13402,0.013747769
13403,0.09109598
13404,0.006922911
13405,0.051079698
13406,0.030069023
13407,0.0046735327
13408,0.18497866
13409,0.036176015
13410,0.0074843382
13411,0.67220587
13412,0.0069790957
13413,0.062910244
13414,0.0070264884
13415,0.4289144
13416,0.03180278
13417,0.4967397
13418,0.05251402
13419,0.08522192
13420,0.32950392
13421,0.028748443
13422,0.05622477
13423,0.089695014
13424,0.011636843
13425,0.020093502
13426,0.041249275
13427,0.010911576
13428,0.48234576
13429,0.066396005
13430,0.08797862
13431,0.083683915
13432,0.012487465
13433,0.017115286
13434,0.04892392
13435,0.0047515994
13436,0.5210662
13437,0.0041414406
13438,0.007592873
13439,0.019411225
13440,0.09692574
13441,0.07410573
13442,0.011520409
13443,0.11327828
13444,0.00762024
13445,0.006385549
13446,0.02155016
13447,0.008965192
13448,0.01297568
13449,0.73593986
13450,0.011786993
13451,0.0043257372
13452,0.005057934
13453,0.27390173
13454,0.015333955
13455,0.016725056
13456,0.00984331
13457,0.1221672
13458,0.0071615847
13459,0.60118186
13460,0.023808504
13461,0.0467998
13462,0.007956596
13463,0.080033995
13464,0.010540509
13465,0.03330202
13466,0.01081626
13467,0.40069625
13468,0.016319884
13469,0.2935352
13470,0.0031047638
13471,0.021275701
13472,0.73771465
13473,0.27721712
13474,0.089794755
13475,0.023599261
13476,0.030879946
13477,0.04364973
13478,0.07261724
13479,0.012794548
13480,0.01331601
13481,0.018247934
13482,0.05213693
13483,0.017156515
13484,0.041271884
13485,0.017247811
13486,0.011267566
13487,0.008145444
13488,0.06938834
13489,0.05226285
13490,0.091612734
13491,0.0062728235
13492,0.020427858
13493,0.04305623
13494,0.034684658
13495,0.008889486
13496,0.24255379
13497,0.0091562765
13498,0.007989548
13499,0.008976329
13500,0.03287116
13501,0.0058411295
13502,0.045933034
13503,0.007626221
13504,0.03922345
13505,0.012767864
13506,0.08388902
13507,0.14919826
13508,0.08982908
13509,0.07461996
13510,0.0734522
13511,0.00933336
13512,0.009064138
13513,0.0042299605
13514,0.13190337
13515,0.0103441365
13516,0.015077032
13517,0.0058987583
13518,0.0050714933
13519,0.17426053
13520,0.0033903646
13521,0.28214625
13522,0.005985914
13523,0.011656217
13524,0.026654549
13525,0.028833443
13526,0.014899434
13527,0.2750178
13528,0.003102045
13529,0.0063869865
13530,0.013846293
13531,0.04909452
13532,0.03059491
13533,0.008527655
13534,0.072332785
13535,0.007613817
13536,0.0038705547
13537,0.011671929
13538,0.019149838
13539,0.020916354
13540,0.0107001215
13541,0.03256983
13542,0.022969242
13543,0.08749195
13544,0.011895911
13545,0.05433052
13546,0.009344305
13547,0.05149954
13548,0.02484703
13549,0.007844343
13550,0.014618019
13551,0.011299645
13552,0.011953965
13553,0.022690386
13554,0.0030597956
13555,0.059503924
13556,0.04957862
13557,0.033118147
13558,0.0039522843
13559,0.024272941
13560,0.5543587
13561,0.18752067
13562,0.0052322107
13563,0.05666485
13564,0.0058144224
13565,0.0341312
13566,0.07180285
13567,0.014002732
13568,0.007032779
13569,0.00305261
13570,0.039752424
13571,0.0044242637
13572,0.0045783757
13573,0.0053838654
13574,0.025073802
13575,0.08061738
13576,0.1841157
13577,0.15504174
13578,0.032294516
13579,0.026529206
13580,0.024844922
13581,0.004939042
13582,0.006965837
13583,0.008904989
13584,0.008913687
13585,0.006471925
13586,0.11987279
13587,0.004472962
13588,0.009441956
13589,0.12311588
13590,0.07643321
13591,0.01472245
13592,0.012598128
13593,0.0029444753
13594,0.057903506
13595,0.012841296
13596,0.30490813
13597,0.017609412
13598,0.025537716
13599,0.0052693957
13600,0.020141408
13601,0.004084542
13602,0.012946313
13603,0.31416196
13604,0.17931952
13605,0.058106683
13606,0.05819682
13607,0.13052672
13608,0.027089767
13609,0.00523027
13610,0.10553017
13611,0.35312873
13612,0.16192466
13613,0.0048517114
13614,0.091831304
13615,0.04867632
13616,0.068188235
13617,0.010531953
13618,0.0112949675
13619,0.07624572
13620,0.14421716
13621,0.0075289197
13622,0.079828285
13623,0.12221704
13624,0.01770073
13625,0.0103440685
13626,0.032751087
13627,0.008730862
13628,0.020671636
13629,0.29071537
13630,0.0034201352
13631,0.019713428
13632,0.0042401915
13633,0.75695616
13634,0.017152375
13635,0.048239224
13636,0.025402766
13637,0.030713648
13638,0.2899244
13639,0.007213714
13640,0.004781431
13641,0.004571468
13642,0.045527786
13643,0.07770708
13644,0.045888137
13645,0.0058396477
13646,0.0138914855
13647,0.01627479
13648,0.006999383
13649,0.017001742
13650,0.021352954
13651,0.012337245
13652,0.17279424
13653,0.011683436
13654,0.013916074
13655,0.1642754
13656,0.0048456765
13657,0.08991196
13658,0.022805702
13659,0.015578828
13660,0.026063506
13661,0.05872736
13662,0.05944853
13663,0.070759945
13664,0.080372006
13665,0.05273849
13666,0.029911622
13667,0.01579409
13668,0.024219021
13669,0.008519648
13670,0.008863556
13671,0.035507023
13672,0.045950018
13673,0.12141014
13674,0.0061680656
13675,0.18936588
13676,0.006701053
13677,0.007648378
13678,0.07426028
13679,0.0057072006
13680,0.012243357
13681,0.039755456
13682,0.015378932
13683,0.068797395
13684,0.026603756
13685,0.011425995
13686,0.34818476
13687,0.013609154
13688,0.012419052
13689,0.014589905
13690,0.07448642
13691,0.004287353
13692,0.008024093
13693,0.04258033
13694,0.013289535
13695,0.40063784
13696,0.00905336
13697,0.0050752913
13698,0.09908828
13699,0.004969146
13700,0.0067086336
13701,0.075200126
13702,0.19328696
13703,0.006148981
13704,0.007102257
13705,0.0047675036
13706,0.005614909
13707,0.025290715
13708,0.07245471
13709,0.005974188
13710,0.0061752456
13711,0.0074833683
13712,0.0026672196
13713,0.00509947
13714,0.0057337033
13715,0.0699135
13716,0.028819213
13717,0.054734565
13718,0.010715815
13719,0.015310954
13720,0.016579892
13721,0.04717304
13722,0.18018255
13723,0.0086364215
13724,0.008702622
13725,0.024000384
13726,0.021673754
13727,0.19154324
13728,0.0137340175
13729,0.02249123
13730,0.5595107
13731,0.14155231
13732,0.0034347659
13733,0.08170007
13734,0.010588363
13735,0.17594497
13736,0.0058095725
13737,0.004190621
13738,0.16800995
13739,0.026116854
13740,0.012149283
13741,0.044437908
13742,0.011443766
13743,0.007640026
13744,0.035882723
13745,0.30779713
13746,0.010884269
13747,0.007970395
13748,0.0715454
13749,0.100280516
13750,0.0041172877
13751,0.006272788
13752,0.70164746
13753,0.016269805
13754,0.071063094
13755,0.11264935
13756,0.01086897
13757,0.003352494
13758,0.008634213
13759,0.004863354
13760,0.028357832
13761,0.072527654
13762,0.13969299
13763,0.101502635
13764,0.010259834
13765,0.02644477
13766,0.008327772
13767,0.009015175
13768,0.035447754
13769,0.015972195
13770,0.43093225
13771,0.040931616
13772,0.16285092
13773,0.11634065
13774,0.1431955
13775,0.037225746
13776,0.0070088943
13777,0.04027071
13778,0.009723263
13779,0.017054107
13780,0.006767016
13781,0.03158107
13782,0.33295965
13783,0.41663247
13784,0.01395445
13785,0.25138924
13786,0.06312751
13787,0.007191635
13788,0.20536579
13789,0.061645202
13790,0.43391576
13791,0.017180525
13792,0.024428198
13793,0.25278923
13794,0.0051211044
13795,0.009060297
13796,0.014303721
13797,0.0692694
13798,0.49300075
13799,0.087511756
13800,0.007174042
13801,0.026604429
13802,0.022108408
13803,0.13305746
13804,0.011050117
13805,0.004942066
13806,0.024885608
13807,0.0037128294
13808,0.006525791
13809,0.0052524023
13810,0.030586837
13811,0.023604669
13812,0.028379882
13813,0.17419451
13814,0.013815042
13815,0.13256241
13816,0.11074221
13817,0.007912668
13818,0.077460185
13819,0.049764138
13820,0.018087644
13821,0.01604498
13822,0.05154252
13823,0.062334824
13824,0.0115168365
13825,0.01309352
13826,0.08423578
13827,0.016003393
13828,0.49681222
13829,0.0058939313
13830,0.3286982
13831,0.013270921
13832,0.16878064
13833,0.46309185
13834,0.032450505
13835,0.08476592
13836,0.00480016
13837,0.03771082
13838,0.008688449
13839,0.69432086
13840,0.11022434
13841,0.0034009733
13842,0.01058597
13843,0.08297256
13844,0.12966615
13845,0.039316677
13846,0.055560753
13847,0.0087560965
13848,0.0213486
13849,0.015793653
13850,0.09894171
13851,0.031244703
13852,0.030519009
13853,0.019004857
13854,0.016802669
13855,0.0038729066
13856,0.004872224
13857,0.043552168
13858,0.057057016
13859,0.062125344
13860,0.26940238
13861,0.0037695104
13862,0.10538389
13863,0.006100022
13864,0.07099891
13865,0.17443101
13866,0.0065329983
13867,0.0067280377
13868,0.011375285
13869,0.0303538
13870,0.012124487
13871,0.028724289
13872,0.023096137
13873,0.007149741
13874,0.01190579
13875,0.006966681
13876,0.12431993
13877,0.10155344
13878,0.011221237
13879,0.0049859183
13880,0.008437336
13881,0.09090643
13882,0.028139675
13883,0.0102347685
13884,0.066293396
13885,0.006526186
13886,0.040318668
13887,0.16964254
13888,0.027070915
13889,0.024068642
13890,0.0982568
13891,0.011474182
13892,0.009844914
13893,0.0065018423
13894,0.023683796
13895,0.2659923
13896,0.007413593
13897,0.0061206548
13898,0.024691047
13899,0.00919676
13900,0.05335927
13901,0.06574175
13902,0.01575024
13903,0.045785096
13904,0.0049629635
13905,0.009561015
13906,0.012288291
13907,0.010244584
13908,0.004454074
13909,0.0072610597
13910,0.045462698
13911,0.020253688
13912,0.051202424
13913,0.03150496
13914,0.04784918
13915,0.054173287
13916,0.15202066
13917,0.037453182
13918,0.11361522
13919,0.010271834
13920,0.06222065
13921,0.0060435343
13922,0.0076815565
13923,0.021958416
13924,0.0071435804
13925,0.004265801
13926,0.06933971
13927,0.05494472
13928,0.0034096632
13929,0.0077200527
13930,0.08315064
13931,0.019711383
13932,0.03698432
13933,0.0032659664
13934,0.14870866
13935,0.027359815
13936,0.33055347
13937,0.03487424
13938,0.016697217
13939,0.0063478393
13940,0.016742757
13941,0.004235449
13942,0.008187174
13943,0.034127623
13944,0.05250223
13945,0.027597118
13946,0.012080467
13947,0.010705548
13948,0.051559526
13949,0.003209853
13950,0.08197693
13951,0.079520054
13952,0.00928796
13953,0.027749388
13954,0.06342942
13955,0.019042071
13956,0.0051537715
13957,0.013422051
13958,0.024542795
13959,0.18493979
13960,0.18593583
13961,0.3524758
13962,0.021920912
13963,0.018491117
13964,0.015492538
13965,0.010729209
13966,0.08281175
13967,0.045141768
13968,0.0967441
13969,0.056128368
13970,0.00828009
13971,0.02009347
13972,0.004680936
13973,0.0032369322
13974,0.092614844
13975,0.0040956307
13976,0.05516924
13977,0.01417104
13978,0.5539713
13979,0.37797004
13980,0.13847911
13981,0.06919453
13982,0.047637396
13983,0.003977845
13984,0.018539201
13985,0.012257262
13986,0.0046339785
13987,0.0121083055
13988,0.008062113
13989,0.34812897
13990,0.18614098
13991,0.017898962
13992,0.11929834
13993,0.013249004
13994,0.005416858
13995,0.0066453647
13996,0.039942797
13997,0.013278947
13998,0.033255793
13999,0.007969493
14000,0.035226382
14001,0.09125982
14002,0.04548651
14003,0.009135404
14004,0.014927146
14005,0.013902555
14006,0.008927553
14007,0.006418739
14008,0.29139182
14009,0.13476056
14010,0.091413975
14011,0.059581332
14012,0.7568144
14013,0.44503373
14014,0.06240856
14015,0.010235107
14016,0.03619719
14017,0.007407637
14018,0.14806905
14019,0.0049911393
14020,0.17653698
14021,0.10726396
14022,0.17285477
14023,0.011552817
14024,0.13494097
14025,0.017264543
14026,0.004355751
14027,0.012750187
14028,0.025508778
14029,0.028086573
14030,0.06821842
14031,0.057883676
14032,0.030381424
14033,0.23134144
14034,0.022757666
14035,0.12708543
14036,0.09069826
14037,0.005806057
14038,0.13959478
14039,0.015331572
14040,0.035360917
14041,0.05700125
14042,0.011086858
14043,0.044387892
14044,0.0034647714
14045,0.03699987
14046,0.009245155
14047,0.104712315
14048,0.05678442
14049,0.31853446
14050,0.08125792
14051,0.021858606
14052,0.09212441
14053,0.016100502
14054,0.0044842106
14055,0.01839142
14056,0.12993728
14057,0.023537844
14058,0.009097864
14059,0.0039198417
14060,0.011185408
14061,0.034403425
14062,0.07726416
14063,0.04402445
14064,0.0073619634
14065,0.013672362
14066,0.024196664
14067,0.03464397
14068,0.005991361
14069,0.016453609
14070,0.58721316
14071,0.046639238
14072,0.005766118
14073,0.29572943
14074,0.006295484
14075,0.073995374
14076,0.0066640335
14077,0.006421209
14078,0.023587773
14079,0.013365356
14080,0.017084276
14081,0.0117813675
14082,0.240612
14083,0.057163823
14084,0.07195814
14085,0.061761055
14086,0.0036347639
14087,0.011426868
14088,0.09293483
14089,0.094948165
14090,0.012520638
14091,0.11439114
14092,0.24979109
14093,0.028338118
14094,0.035773918
14095,0.02169234
14096,0.016275713
14097,0.005458436
14098,0.015667105
14099,0.03200027
14100,0.067813985
14101,0.0035327745
14102,0.004972552
14103,0.23195289
14104,0.011229711
14105,0.138906
14106,0.18291338
14107,0.026581267
14108,0.0066079013
14109,0.037500117
14110,0.017235085
14111,0.0727434
14112,0.009092368
14113,0.0706758
14114,0.006551121
14115,0.1071419
14116,0.014272961
14117,0.65718514
14118,0.008837162
14119,0.038653627
14120,0.55435467
14121,0.004366006
14122,0.016354397
14123,0.41918164
14124,0.013651678
14125,0.008999617
14126,0.0039431606
14127,0.0036635324
14128,0.28840902
14129,0.007551218
14130,0.011782267
14131,0.32788345
14132,0.04241206
14133,0.0447353
14134,0.467948
14135,0.0051101353
14136,0.049400017
14137,0.0048127733
14138,0.08765011
14139,0.011893809
14140,0.005218556
14141,0.0031059815
14142,0.007229477
14143,0.027775714
14144,0.022717232
14145,0.008390017
14146,0.01608461
14147,0.0043699397
14148,0.02991745
14149,0.06896196
14150,0.024141388
14151,0.022258434
14152,0.3234173
14153,0.018002823
14154,0.01612525
14155,0.026043138
14156,0.08388965
14157,0.025783557
14158,0.011767923
14159,0.10573089
14160,0.030129416
14161,0.023979284
14162,0.011339748
14163,0.0036623285
14164,0.022439271
14165,0.052914776
14166,0.50984365
14167,0.028385004
14168,0.33068183
14169,0.002997679
14170,0.010619109
14171,0.008206428
14172,0.04950578
14173,0.013653856
14174,0.0067336163
14175,0.012935295
14176,0.010430493
14177,0.012273998
14178,0.10780463
14179,0.05260613
14180,0.022664318
14181,0.008546544
14182,0.010699757
14183,0.018791992
14184,0.0064843087
14185,0.038029414
14186,0.011740312
14187,0.0051735025
14188,0.06347543
14189,0.031344693
14190,0.005835729
14191,0.040975627
14192,0.008647607
14193,0.020460287
14194,0.0083477255
14195,0.0049940418
14196,0.008139409
14197,0.061351985
14198,0.14432679
14199,0.04257413
14200,0.055884723
14201,0.005992309
14202,0.012196057
14203,0.036844
14204,0.023035837
14205,0.017777774
14206,0.020606125
14207,0.025687475
14208,0.004922557
14209,0.024449622
14210,0.005952666
14211,0.032279454
14212,0.0030272463
14213,0.022714866
14214,0.009886407
14215,0.5159728
14216,0.01796812
14217,0.12531435
14218,0.01310585
14219,0.01672628
14220,0.008003433
14221,0.01555987
14222,0.0046430314
14223,0.018473398
14224,0.012205937
14225,0.08041275
14226,0.007286697
14227,0.008238961
14228,0.20497587
14229,0.0130699
14230,0.0032537223
14231,0.007964007
14232,0.018244568
14233,0.016431645
14234,0.008543729
14235,0.019026257
14236,0.010122534
14237,0.07723979
14238,0.020688318
14239,0.14259528
14240,0.036357723
14241,0.0355204
14242,0.07444261
14243,0.00762248
14244,0.008708259
14245,0.1226287
14246,0.0074784076
14247,0.026336355
14248,0.014358278
14249,0.0042697988
14250,0.0040391437
14251,0.012521286
14252,0.105160914
14253,0.012548389
14254,0.05530017
14255,0.011429356
14256,0.118696496
14257,0.01735117
14258,0.07587466
14259,0.0055631814
14260,0.013530997
14261,0.015647734
14262,0.079021156
14263,0.008469399
14264,0.05569109
14265,0.038785264
14266,0.075774305
14267,0.006434389
14268,0.013964052
14269,0.0049752328
14270,0.051487874
14271,0.007361134
14272,0.03663685
14273,0.008294398
14274,0.013921056
14275,0.034535494
14276,0.004564742
14277,0.41229364
14278,0.21706396
14279,0.011815236
14280,0.018436762
14281,0.007548927
14282,0.012279902
14283,0.017905526
14284,0.039188005
14285,0.0151374815
14286,0.31177586
14287,0.033799905
14288,0.008269036
14289,0.005209074
14290,0.009737447
14291,0.017081795
14292,0.4178925
14293,0.13974914
14294,0.009465143
14295,0.0034677396
14296,0.07675579
14297,0.007460524
14298,0.044409297
14299,0.037984643
14300,0.013958302
14301,0.008112809
14302,0.16721979
14303,0.020568896
14304,0.0140864095
14305,0.11030021
14306,0.017325163
14307,0.029271057
14308,0.46798414
14309,0.00943304
14310,0.013584386
14311,0.022406064
14312,0.0065552406
14313,0.021092977
14314,0.006806503
14315,0.0038702108
14316,0.006658487
14317,0.0100206025
14318,0.5242104
14319,0.017416207
14320,0.024819128
14321,0.5166484
14322,0.0205549
14323,0.006774793
14324,0.007494295
14325,0.008501
14326,0.0048670475
14327,0.009011528
14328,0.23843215
14329,0.049850307
14330,0.0044426923
14331,0.022110723
14332,0.55944365
14333,0.016174871
14334,0.046777125
14335,0.0036567368
14336,0.054271583
14337,0.013426927
14338,0.03349417
14339,0.011070611
14340,0.029817557
14341,0.23990043
14342,0.3234565
14343,0.009537901
14344,0.08004381
14345,0.11395873
14346,0.04879358
14347,0.010437843
14348,0.5794441
14349,0.0072507374
14350,0.01652724
14351,0.0045279614
14352,0.22560589
14353,0.008446697
14354,0.34740496
14355,0.057040676
14356,0.025534388
14357,0.035573587
14358,0.0040297476
14359,0.061914638
14360,0.13216068
14361,0.021666434
14362,0.12099815
14363,0.009148487
14364,0.01616243
14365,0.14607047
14366,0.75577796
14367,0.029686699
14368,0.007708468
14369,0.016702611
14370,0.007693051
14371,0.013189341
14372,0.08626978
14373,0.13426538
14374,0.24862826
14375,0.16691472
14376,0.024097841
14377,0.067969576
14378,0.0065820627
14379,0.006227003
14380,0.0040641595
14381,0.049418874
14382,0.008193759
14383,0.11776927
14384,0.031770986
14385,0.034205835
14386,0.56984746
14387,0.013245526
14388,0.03233617
14389,0.026354836
14390,0.05203638
14391,0.14884783
14392,0.05200823
14393,0.025219515
14394,0.020547174
14395,0.0075526326
14396,0.40455592
14397,0.009130239
14398,0.0665765
14399,0.015486118
14400,0.11472039
14401,0.069763236
14402,0.057019826
14403,0.07058267
14404,0.08850168
14405,0.0853531
14406,0.005050613
14407,0.005670034
14408,0.020072544
14409,0.22559288
14410,0.005302483
14411,0.039531697
14412,0.15567614
14413,0.53021485
14414,0.0441417
14415,0.03537077
14416,0.05000829
14417,0.037293702
14418,0.13985357
14419,0.013292499
14420,0.008839334
14421,0.039497733
14422,0.027988229
14423,0.009807493
14424,0.011322233
14425,0.01482905
14426,0.010431048
14427,0.61948854
14428,0.5307357
14429,0.0072463593
14430,0.0069350875
14431,0.01666304
14432,0.0045405733
14433,0.15993705
14434,0.020045778
14435,0.053208254
14436,0.019908156
14437,0.0038917142
14438,0.09544843
14439,0.009532731
14440,0.004954611
14441,0.009930965
14442,0.005892337
14443,0.006106649
14444,0.0038458307
14445,0.0047610463
14446,0.019463658
14447,0.049620192
14448,0.008515638
14449,0.21932895
